year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,wd
2014.0,12.0,8.0,8.0,16.5,35.0,18.0,65.75,1200.0,5.0,-5.0,1026.0,-15.175,0.0,1.575,NNE
2014.0,12.0,8.0,9.0,19.5,44.5,20.25,66.25,975.0,9.0,-1.95,1025.0,-15.475,0.0,0.975,N
2014.0,12.0,8.0,10.0,16.25,40.0,21.0,61.75,975.0,16.25,0.075,1029.25,-14.85,0.0,1.75,E
2014.0,12.0,8.0,11.0,21.75,38.75,21.75,54.0,950.0,22.75,1.025,1025.5,-14.175,0.0,1.175,NE
2014.0,12.0,8.0,12.0,49.5,75.75,36.25,60.25,1325.0,23.5,2.05,1027.5,-13.75,0.0,1.375,ESE
2014.0,12.0,8.0,13.0,80.75,112.75,51.0,63.25,1625.0,29.5,3.075,1028.25,-12.35,0.0,3.275,WSW
2014.0,12.0,8.0,14.0,90.0,117.0,48.0,53.5,1475.0,44.5,3.2,1028.0,-13.6,0.0,2.825,SSW
2014.0,12.0,8.0,15.0,85.5,116.75,38.5,54.0,1475.0,49.5,3.2,1023.5,-12.825000000000001,0.0,1.6,SW
2014.0,12.0,8.0,16.0,99.25,135.5,45.5,59.75,1500.0,47.25,3.1,1025.0,-12.025,0.0,1.525,SW
2014.0,12.0,8.0,17.0,105.75,151.75,46.0,68.75,1925.0,37.25,1.775,1028.75,-11.675,0.0,1.225,SW
2014.0,12.0,8.0,18.0,89.5,126.75,42.5,77.5,1600.0,23.75,0.425,1029.0,-12.075,0.0,0.975,S
2014.0,12.0,8.0,19.0,88.2,111.475,36.6,81.225,1550.0,13.3,-1.5,1027.25,-11.55,0.0,0.8,SSE
2014.0,12.0,8.0,20.0,82.0,115.0,37.25,87.5,1550.0,6.0,-4.0,1029.5,-11.75,0.0,0.6499999999999999,ESE
2014.0,12.0,8.0,21.0,88.5,119.25,34.0,91.5,1725.0,4.75,-4.875,1029.25,-11.075,0.0,0.6000000000000001,SE
2014.0,12.0,8.0,22.0,96.0,126.25,36.5,91.0,2100.0,4.25,-5.6,1027.5,-11.8,0.0,1.0,ESE
2014.0,12.0,8.0,23.0,99.5,139.75,44.75,91.0,2200.0,3.75,-5.5,1031.75,-11.9,0.0,0.325,ENE
2014.0,12.0,9.0,0.0,112.75,150.0,46.0,89.75,2450.0,5.0,-4.725,1029.0,-10.925,0.0,1.35,ENE
2014.0,12.0,9.0,1.0,162.0,212.5,50.75,98.25,3850.0,6.25,-4.575,1032.0,-10.7,0.0,1.2,NE
2014.0,12.0,9.0,2.0,207.5,273.0,64.25,105.0,5225.0,6.5,-5.225,1031.0,-10.925,0.0,1.125,NE
2014.0,12.0,9.0,3.0,234.5,306.75,54.25,104.25,5375.0,7.25,-5.325,1028.0,-10.5,0.0,1.6,NE
2014.0,12.0,9.0,4.0,250.25,325.75,52.75,108.75,6100.0,10.5,-5.475,1027.25,-9.575,0.0,1.0750000000000002,ENE
2014.0,12.0,9.0,5.0,251.75,332.25,49.75,95.25,5975.0,5.75,-6.325,1031.5,-10.174999999999999,0.0,1.7249999999999999,ENE
2014.0,12.0,9.0,6.0,239.25,296.25,39.0,95.0,5750.0,6.25,-7.075,1030.5,-10.4,0.0,0.9,ENE
2014.0,12.0,9.0,7.0,230.25,282.25,40.25,93.5,5500.0,5.75,-7.075,1032.25,-10.6,0.0,1.325,ENE
2014.0,12.0,9.0,8.0,220.75,284.0,51.0,93.25,5500.0,4.25,-6.175,1029.5,-10.275,0.0,1.3,ENE
2014.0,12.0,9.0,9.0,225.25,291.0,48.75,94.5,5625.0,5.75,-5.275,1032.25,-9.674999999999999,0.0,1.625,ENE
2014.0,12.0,9.0,10.0,229.5,316.5,55.75,100.25,5525.0,5.5,-4.325,1030.75,-9.2,0.0,1.25,E
2014.0,12.0,9.0,11.0,236.5,308.0,63.5,108.5,5675.0,4.25,-3.475,1029.75,-8.899999999999999,0.0,1.0,ENE
2014.0,12.0,9.0,12.0,263.75,336.25,71.0,123.75,5600.0,5.5,-1.85,1030.0,-8.125,0.0,1.4,NE
2014.0,12.0,9.0,13.0,284.5,366.25,71.5,136.75,5850.0,5.25,-1.75,1028.25,-8.5,0.0,1.5,ENE
2014.0,12.0,9.0,14.0,307.0,394.0,68.0,140.0,6325.0,4.0,-0.925,1025.75,-7.725,0.0,1.1,E
2014.0,12.0,9.0,15.0,319.25,411.75,78.75,145.0,6200.0,4.5,-0.9,1025.0,-7.85,0.0,1.275,NNE
2014.0,12.0,9.0,16.0,312.75,404.75,82.75,143.0,6075.0,4.25,-0.175,1029.25,-7.5,0.0,1.6,NNE
2014.0,12.0,9.0,17.0,314.75,416.75,85.75,142.25,6650.0,3.25,-0.975,1026.25,-7.975,0.0,1.05,E
2014.0,12.0,9.0,18.0,310.75,402.0,83.5,143.0,6700.0,3.75,-0.95,1025.25,-7.8,0.0,0.8,N
2014.0,12.0,9.0,19.0,309.5,403.0,92.0,143.5,6825.0,4.25,-0.925,1026.25,-7.825,0.0,1.125,NE
2014.0,12.0,9.0,20.0,298.5,386.0,95.0,136.5,6875.0,3.0,-0.95,1024.75,-8.0,0.0,1.05,E
2014.0,12.0,9.0,21.0,305.0,375.0,92.75,136.75,6725.0,3.75,-0.925,1028.0,-8.024999999999999,0.0,1.025,ENE
2014.0,12.0,9.0,22.0,303.0,380.5,96.5,139.75,6775.0,4.25,-0.9,1027.75,-8.424999999999999,0.0,0.95,E
2014.0,12.0,9.0,23.0,298.0,395.0,113.5,139.25,6950.0,3.0,-0.85,1026.75,-8.175,0.0,1.15,NNE
2014.0,12.0,10.0,0.0,287.25,358.5,120.25,136.5,6600.0,4.0,-0.85,1025.5,-8.225,0.0,1.5,ENE
2014.0,12.0,10.0,1.0,272.25,339.5,115.75,131.0,6425.0,3.75,-0.925,1025.0,-7.825,0.0,1.05,ESE
2014.0,12.0,10.0,2.0,269.25,335.25,110.75,124.0,6425.0,2.0,-1.925,1021.75,-8.174999999999999,0.0,0.7,ENE
2014.0,12.0,10.0,3.0,277.0,331.0,84.0,122.0,5425.0,4.0,-2.05,1024.25,-7.4750000000000005,0.0,1.075,ENE
2014.0,12.0,10.0,4.0,262.25,304.5,75.5,119.25,5100.0,5.5,-3.8,1021.25,-7.574999999999999,0.0,1.025,E
2014.0,12.0,10.0,5.0,253.5,300.0,80.0,119.0,5625.0,3.0,-5.625,1023.0,-8.4,0.0,0.8,S
2014.0,12.0,10.0,6.0,253.75,293.5,53.25,116.5,5825.0,4.75,-5.825,1021.75,-7.9,0.0,0.42500000000000004,NE
2014.0,12.0,10.0,7.0,260.25,311.0,51.0,120.5,6125.0,4.75,-5.85,1022.25,-7.475,0.0,1.05,ENE
2014.0,12.0,10.0,8.0,257.25,322.75,60.5,128.5,6275.0,3.0,-5.825,1024.0,-7.15,0.0,0.625,WNW
2014.0,12.0,10.0,9.0,173.75,268.25,48.25,94.0,3675.0,5.25,1.375,1021.25,-9.2,0.0,1.9500000000000002,NW
2014.0,12.0,10.0,10.0,73.0,232.25,32.0,52.25,1300.0,13.25,3.225,1022.5,-13.475,0.0,6.924999999999999,NW
2014.0,12.0,10.0,11.0,45.5,265.75,14.25,37.375,500.0,38.0,3.375,1022.0,-15.5,0.0,5.275,NW
2014.0,12.0,10.0,12.0,48.75,319.25,12.25,22.5,375.0,44.0,3.425,1020.75,-18.150000000000002,0.0,5.550000000000001,NW
2014.0,12.0,10.0,13.0,43.5,284.5,11.75,15.0,275.0,48.5,3.5,1020.0,-18.975,0.0,8.65,NW
2014.0,12.0,10.0,14.0,37.0,299.25,8.0,13.25,300.0,67.0,3.5,1021.25,-20.0,0.0,7.175,NW
2014.0,12.0,10.0,15.0,25.25,205.25,6.0,19.25,175.0,69.5,3.4,1023.75,-19.2,0.0,8.15,WNW
2014.0,12.0,10.0,16.0,15.5,231.5,4.75,18.5,250.0,63.25,3.1,1021.75,-18.55,0.0,6.425,NW
2014.0,12.0,10.0,17.0,8.5,136.5,2.25,11.25,275.0,60.5,2.025,1025.75,-17.35,0.0,4.825,WNW
2014.0,12.0,10.0,18.0,11.75,113.0,2.5,20.25,250.0,56.75,1.05,1023.5,-16.724999999999998,0.0,3.675,NW
2014.0,12.0,10.0,19.0,11.0,60.5,2.5,22.5,250.0,54.0,0.95,1025.0,-16.825,0.0,6.625,NW
2014.0,12.0,10.0,20.0,8.0,33.5,3.25,24.0,300.0,50.75,0.1,1027.75,-17.4,0.0,4.925,NW
2014.0,12.0,10.0,21.0,10.0,41.25,3.25,23.75,300.0,51.25,0.025,1028.0,-16.675,0.0,3.325,NW
2014.0,12.0,10.0,22.0,7.0,19.0,3.75,23.0,300.0,50.25,-1.575,1026.75,-16.325,0.0,0.7000000000000001,NE
2014.0,12.0,10.0,23.0,5.25,17.5,4.5,22.75,300.0,48.0,-1.625,1025.5,-16.575,0.0,1.5,NNE
2014.0,12.0,11.0,0.0,8.5,17.0,6.75,25.25,325.0,44.25,-1.85,1029.75,-16.2,0.0,0.9,NNE
2014.0,12.0,11.0,1.0,7.25,9.25,11.75,27.0,375.0,41.25,-1.875,1026.25,-16.225,0.0,1.9500000000000002,NE
2014.0,12.0,11.0,2.0,8.5,10.5,15.5,29.5,475.0,37.25,-1.875,1026.25,-16.4,0.0,2.4749999999999996,NW
2014.0,12.0,11.0,3.0,8.5,10.5,15.0,24.0,400.0,45.0,-1.975,1028.75,-16.4,0.0,2.925,NW
2014.0,12.0,11.0,4.0,8.25,8.25,14.75,23.75,375.0,43.25,-2.05,1027.0,-16.375,0.0,2.2,N
2014.0,12.0,11.0,5.0,7.75,7.75,13.5,37.0,500.0,29.0,-3.8,1030.0,-17.6,0.0,1.6500000000000001,N
2014.0,12.0,11.0,6.0,8.5,8.5,14.0,43.25,475.0,25.75,-3.8,1030.5,-17.299999999999997,0.0,3.0,NW
2014.0,12.0,11.0,7.0,10.5,10.5,21.0,45.25,525.0,24.0,-4.125,1028.25,-17.6,0.0,3.375,NW
2014.0,12.0,11.0,8.0,9.75,10.75,25.0,49.0,650.0,20.25,-2.925,1029.0,-16.9,0.0,4.375,WNW
2014.0,12.0,11.0,9.0,13.0,18.75,23.75,51.5,700.0,19.5,-2.175,1029.25,-16.225,0.0,3.15,NNW
2014.0,12.0,11.0,10.0,11.5,19.5,19.25,41.5,625.0,30.25,0.1,1029.75,-16.5,0.0,2.425,NNW
2014.0,12.0,11.0,11.0,9.75,15.25,16.25,30.0,575.0,42.25,1.225,1027.0,-16.95,0.0,2.825,NNW
2014.0,12.0,11.0,12.0,12.5,13.25,13.0,28.0,550.0,47.5,2.3,1026.75,-17.25,0.0,3.0,NNW
2014.0,12.0,11.0,13.0,9.75,9.75,8.5,19.75,375.0,59.0,3.225,1025.0,-18.75,0.0,2.675,WNW
2014.0,12.0,11.0,14.0,8.5,8.5,9.0,17.75,400.0,65.0,3.5,1024.5,-18.85,0.0,2.2,WNW
2014.0,12.0,11.0,15.0,12.25,19.25,7.75,27.0,525.0,58.75,3.85,1022.75,-18.125,0.0,2.475,SW
2014.0,12.0,11.0,16.0,28.5,49.5,15.5,34.25,575.0,44.5,2.85,1022.25,-17.025,0.0,2.55,WSW
2014.0,12.0,11.0,17.0,37.0,64.0,19.0,40.0,1050.0,36.0,1.075,1023.25,-16.375,0.0,2.75,WSW
2014.0,12.0,11.0,18.0,67.75,110.75,37.75,60.75,1125.0,30.25,0.9,1025.0,-14.975,0.0,2.65,WSW
2014.0,12.0,11.0,19.0,66.0,100.25,36.25,69.0,1125.0,20.25,0.625,1024.0,-14.075000000000001,0.0,2.25,W
2014.0,12.0,11.0,20.0,65.5,102.25,32.75,73.5,1500.0,11.0,1.225,1026.5,-14.3,0.0,2.2,W
2014.0,12.0,11.0,21.0,46.75,93.25,22.25,54.75,850.0,24.75,1.025,1027.5,-19.975,0.0,4.9,NW
2014.0,12.0,11.0,22.0,6.25,94.25,4.5,15.75,250.0,57.0,0.05,1029.25,-20.45,0.0,5.35,WNW
2014.0,12.0,11.0,23.0,5.25,70.0,4.75,13.25,275.0,57.5,-0.125,1024.0,-18.575,0.0,6.7,WNW
2014.0,12.0,12.0,0.0,6.25,53.25,9.25,14.0,250.0,54.5,-0.925,1025.75,-18.525000000000002,0.0,5.9,NW
2014.0,12.0,12.0,1.0,8.25,35.25,11.0,13.25,300.0,51.0,-1.0,1025.75,-18.975,0.0,5.575,WNW
2014.0,12.0,12.0,2.0,4.75,49.5,10.5,9.75,275.0,48.25,-1.075,1027.0,-19.650000000000002,0.0,5.575,NW
2014.0,12.0,12.0,3.0,4.5,21.0,8.25,10.5,225.0,49.25,-1.15,1026.5,-19.975,0.0,5.425000000000001,NW
2014.0,12.0,12.0,4.0,5.75,21.75,8.25,9.5,225.0,48.75,-1.9,1028.0,-20.825,0.0,3.6500000000000004,NW
2014.0,12.0,12.0,5.0,5.25,15.0,9.25,10.5,275.0,47.5,-1.95,1023.25,-20.875,0.0,4.7,NW
2014.0,12.0,12.0,6.0,5.25,14.75,6.25,12.0,275.0,46.0,-3.4,1024.5,-21.35,0.0,3.625,WNW
2014.0,12.0,12.0,7.0,5.5,27.0,8.75,20.0,350.0,41.75,-3.425,1027.25,-20.7,0.0,3.0,WNW
2014.0,12.0,12.0,8.0,5.25,18.75,8.75,25.0,400.0,40.25,-1.925,1026.0,-19.425,0.0,2.1750000000000003,WNW
2014.0,12.0,12.0,9.0,8.5,30.5,7.0,23.0,350.0,42.0,-0.85,1024.25,-19.85,0.0,5.275,NW
2014.0,12.0,12.0,10.0,8.75,25.75,6.75,20.0,375.0,45.25,0.2,1026.0,-20.0,0.0,4.575,NW
2014.0,12.0,12.0,11.0,6.0,43.5,8.25,14.75,325.0,52.5,1.1,1026.25,-20.025000000000002,0.0,3.525,NW
2014.0,12.0,12.0,12.0,7.5,70.25,9.5,14.5,325.0,53.0,1.25,1022.0,-21.025,0.0,5.1,NW
2014.0,12.0,12.0,13.0,10.25,54.5,7.5,14.5,300.0,54.25,2.2,1023.25,-21.125,0.0,3.35,NNW
2014.0,12.0,12.0,14.0,6.75,37.5,6.0,12.5,300.0,58.25,3.125,1021.75,-21.1,0.0,4.949999999999999,NW
2014.0,12.0,12.0,15.0,6.0,52.0,6.75,15.25,300.0,56.0,3.15,1023.0,-20.474999999999998,0.0,4.325,WNW
2014.0,12.0,12.0,16.0,7.5,49.75,7.25,18.75,325.0,52.0,3.0,1023.0,-20.4,0.0,2.85,NW
2014.0,12.0,12.0,17.0,6.5,39.0,6.5,26.5,350.0,43.0,2.075,1021.25,-20.9,0.0,4.5249999999999995,NW
2014.0,12.0,12.0,18.0,8.75,45.75,8.25,38.0,425.0,30.75,1.85,1023.25,-19.724999999999998,0.0,1.775,NW
2014.0,12.0,12.0,19.0,17.25,54.0,11.0,56.75,650.0,13.25,1.275,1023.0,-18.975,0.0,1.375,WNW
2014.0,12.0,12.0,20.0,20.75,59.5,11.5,59.0,825.0,8.75,-0.45,1025.5,-18.5,0.0,1.2,ESE
2014.0,12.0,12.0,21.0,21.0,57.75,13.25,54.75,700.0,11.5,-3.1,1025.25,-18.55,0.0,0.75,ESE
2014.0,12.0,12.0,22.0,11.5,58.75,14.75,41.0,550.0,23.75,0.35,1022.25,-19.05,0.0,3.1999999999999997,WNW
2014.0,12.0,12.0,23.0,6.5,42.5,13.75,24.25,375.0,37.25,0.975,1023.5,-18.924999999999997,0.0,1.1,NE
2014.0,12.0,13.0,0.0,5.5,37.25,14.25,20.25,350.0,44.5,1.075,1023.75,-19.900000000000002,0.0,2.225,NW
2014.0,12.0,13.0,1.0,6.0,28.5,12.0,19.5,350.0,44.0,-1.3,1026.5,-17.9,0.0,1.4,ENE
2014.0,12.0,13.0,2.0,6.0,21.75,13.25,26.5,450.0,34.0,-3.6,1025.5,-18.400000000000002,0.0,1.1,E
2014.0,12.0,13.0,3.0,5.5,26.75,13.25,24.25,375.0,38.0,-3.775,1025.5,-18.175,0.0,0.8999999999999999,NW
2014.0,12.0,13.0,4.0,6.75,26.75,7.75,22.5,375.0,40.75,-0.825,1023.25,-18.825000000000003,0.0,1.25,NNW
2014.0,12.0,13.0,5.0,7.75,30.25,7.0,20.5,425.0,40.75,-0.075,1023.75,-19.15,0.0,2.475,NW
2014.0,12.0,13.0,6.0,7.5,31.0,9.5,22.75,400.0,41.25,-0.8,1021.25,-20.3,0.0,1.8,NW
2014.0,12.0,13.0,7.0,8.75,30.25,10.75,36.5,500.0,26.75,-2.275,1025.0,-18.150000000000002,0.0,1.225,ENE
2014.0,12.0,13.0,8.0,8.0,33.0,13.75,56.25,850.0,5.75,-4.725,1025.0,-16.625,0.0,1.15,NE
2014.0,12.0,13.0,9.0,19.5,62.25,23.5,60.25,1100.0,6.5,-1.125,1026.5,-15.125,0.0,0.8,ESE
2014.0,12.0,13.0,10.0,33.0,78.75,32.25,59.25,1300.0,11.5,0.575,1025.75,-16.625,0.0,1.2,E
2014.0,12.0,13.0,11.0,42.25,91.5,36.75,56.5,1525.0,18.25,2.15,1024.0,-17.375,0.0,1.975,ESE
2014.0,12.0,13.0,12.0,55.5,100.75,28.75,50.75,1225.0,31.25,3.175,1026.5,-19.25,0.0,3.9000000000000004,WSW
2014.0,12.0,13.0,13.0,35.75,73.25,22.25,34.75,875.0,44.25,3.35,1025.25,-19.25,0.0,2.8499999999999996,SW
2014.0,12.0,13.0,14.0,33.5,70.5,25.5,31.75,800.0,49.5,4.175,1023.75,-19.275000000000002,0.0,3.75,SW
2014.0,12.0,13.0,15.0,39.0,71.0,27.75,36.75,925.0,50.25,4.25,1023.25,-19.05,0.0,1.8250000000000002,SSW
2014.0,12.0,13.0,16.0,49.5,83.25,23.0,47.75,1050.0,45.25,3.225,1023.25,-18.6,0.0,2.075,SW
2014.0,12.0,13.0,17.0,66.25,110.75,27.0,60.25,1675.0,35.25,2.725,1024.0,-17.25,0.0,1.4,SW
2014.0,12.0,13.0,18.0,69.75,112.25,27.0,75.0,1450.0,24.5,2.675,1022.75,-17.075,0.0,2.2,SW
2014.0,12.0,13.0,19.0,71.5,112.0,29.75,88.75,1525.0,11.25,1.45,1022.25,-16.675,0.0,2.25,WSW
2014.0,12.0,13.0,20.0,81.25,124.5,38.75,89.0,1650.0,4.25,1.3,1023.25,-17.25,0.0,2.225,W
2014.0,12.0,13.0,21.0,86.75,125.25,40.5,90.5,2025.0,4.0,1.1,1026.0,-16.65,0.0,2.1,W
2014.0,12.0,13.0,22.0,96.25,142.5,46.75,89.5,2125.0,3.5,-1.65,1026.0,-16.5,0.0,0.15,N
2014.0,12.0,13.0,23.0,96.5,145.75,52.25,87.0,1975.0,2.0,-4.15,1023.75,-16.325000000000003,0.0,0.6000000000000001,W
2014.0,12.0,14.0,0.0,103.5,155.75,51.0,88.5,2200.0,3.25,-3.625,1025.0,-14.75,0.0,0.825,E
2014.0,12.0,14.0,1.0,115.5,181.25,52.5,97.5,3200.0,3.25,-3.825,1025.5,-14.65,0.0,0.7,E
2014.0,12.0,14.0,2.0,145.75,235.0,70.25,109.0,4525.0,2.5,-5.4,1025.0,-14.425,0.0,1.1,ENE
2014.0,12.0,14.0,3.0,146.25,217.75,62.0,108.5,3950.0,3.75,-5.95,1027.25,-13.600000000000001,0.0,0.9750000000000001,ENE
2014.0,12.0,14.0,4.0,107.5,144.0,46.25,87.5,2675.0,4.5,-6.25,1025.25,-13.55,0.0,0.9750000000000001,ESE
2014.0,12.0,14.0,5.0,66.5,88.25,44.75,73.0,2150.0,2.5,-7.275,1025.5,-13.575000000000001,0.0,0.6499999999999999,ENE
2014.0,12.0,14.0,6.0,72.25,99.0,43.5,76.0,2275.0,3.5,-6.725,1022.0,-14.399999999999999,0.0,1.0250000000000001,ENE
2014.0,12.0,14.0,7.0,57.25,81.0,37.5,71.75,1900.0,3.5,-5.175,1026.25,-15.175,0.0,1.375,NNE
2014.0,12.0,14.0,8.0,49.75,83.25,36.5,68.5,2175.0,2.5,-6.4,1022.75,-15.1,0.0,1.25,S
2014.0,12.0,14.0,9.0,52.75,80.5,40.25,70.0,1950.0,4.5,-2.075,1025.25,-15.075,0.0,0.8500000000000001,ESE
2014.0,12.0,14.0,10.0,48.25,75.25,41.25,63.25,1600.0,9.75,0.35,1025.25,-15.425,0.0,1.675,E
2014.0,12.0,14.0,11.0,37.0,58.5,30.0,51.5,1300.0,20.5,2.175,1024.75,-15.875,0.0,1.15,ENE
2014.0,12.0,14.0,12.0,38.75,57.75,30.25,50.0,1075.0,27.25,3.3,1025.5,-17.55,0.0,1.125,NE
2014.0,12.0,14.0,13.0,37.0,51.75,28.25,47.75,925.0,33.75,4.425,1022.0,-18.2,0.0,1.2,NE
2014.0,12.0,14.0,14.0,41.75,58.0,28.0,50.5,1025.0,33.25,5.5,1023.5,-18.225,0.0,0.7250000000000001,S
2014.0,12.0,14.0,15.0,39.0,54.5,26.75,57.25,975.0,30.25,5.475,1021.0,-19.025000000000002,0.0,1.5,S
2014.0,12.0,14.0,16.0,45.0,81.25,29.75,77.5,1300.0,17.25,4.225,1023.25,-18.224999999999998,0.0,2.35,SSW
2014.0,12.0,14.0,17.0,71.5,133.0,39.5,98.5,1700.0,5.75,3.1,1024.75,-17.625,0.0,1.6,SSW
2014.0,12.0,14.0,18.0,101.25,163.25,41.5,116.75,2150.0,4.5,2.1,1020.75,-15.575,0.0,0.55,S
2014.0,12.0,14.0,19.0,123.75,181.0,44.0,121.5,2450.0,4.25,1.975,1022.25,-14.8,0.0,1.5,S
2014.0,12.0,14.0,20.0,110.75,158.25,43.5,112.0,2300.0,3.25,0.925,1024.75,-13.975000000000001,0.0,1.3499999999999999,S
2014.0,12.0,14.0,21.0,105.5,145.75,42.5,108.25,2200.0,4.0,-0.2,1022.25,-14.125,0.0,0.9750000000000001,ESE
2014.0,12.0,14.0,22.0,99.75,132.0,40.0,102.5,2425.0,3.75,0.475,1020.25,-12.600000000000001,0.0,1.1,SE
2014.0,12.0,14.0,23.0,104.25,154.0,55.5,103.5,2550.0,3.0,-0.275,1023.25,-12.100000000000001,0.0,1.025,ESE
2014.0,12.0,15.0,0.0,110.5,155.25,53.5,104.5,2750.0,4.25,-0.45,1025.5,-11.3,0.0,1.15,E
2014.0,12.0,15.0,1.0,150.25,199.75,61.0,109.5,3000.0,5.0,-1.075,1024.75,-11.774999999999999,0.0,0.95,E
2014.0,12.0,15.0,2.0,196.0,268.25,66.25,115.5,3425.0,4.25,-1.85,1024.75,-11.05,0.0,1.1500000000000001,ESE
2014.0,12.0,15.0,3.0,223.0,307.5,72.5,127.5,4275.0,6.0,-1.675,1024.5,-10.2,0.0,1.3,NNE
2014.0,12.0,15.0,4.0,235.0,327.25,85.5,130.25,4925.0,9.25,-1.825,1023.0,-9.9,0.0,1.075,S
2014.0,12.0,15.0,5.0,239.5,340.0,94.75,126.25,5600.0,6.25,-2.825,1023.75,-9.775,0.0,0.95,NNE
2014.0,12.0,15.0,6.0,230.5,313.25,104.75,132.25,5750.0,6.75,-4.05,1022.25,-12.15,0.0,1.4500000000000002,SW
2014.0,12.0,15.0,7.0,83.25,130.75,37.0,57.0,1625.0,23.0,1.1,1021.25,-16.099999999999998,0.0,2.9250000000000003,WSW
2014.0,12.0,15.0,8.0,9.5,66.5,8.0,25.5,550.0,41.75,0.925,1025.5,-15.35,0.0,5.2,NW
2014.0,12.0,15.0,9.0,10.25,70.25,15.0,26.5,450.0,41.5,1.05,1024.75,-15.35,0.0,6.225,WNW
2014.0,12.0,15.0,10.0,9.5,49.0,10.75,19.5,350.0,52.25,1.3,1023.75,-16.25,0.0,4.65,NW
2014.0,12.0,15.0,11.0,6.75,101.25,7.0,13.5,300.0,64.75,2.2,1026.25,-16.225,0.0,6.475,NW
2014.0,12.0,15.0,12.0,8.25,40.0,6.0,13.25,275.0,65.5,2.1,1025.0,-17.575,0.0,7.65,NW
2014.0,12.0,15.0,13.0,4.25,46.0,2.25,11.25,250.0,68.0,2.825,1023.75,-17.425,0.0,6.2,WNW
2014.0,12.0,15.0,14.0,7.0,68.5,2.0,10.0,225.0,67.5,2.025,1024.75,-18.825,0.0,7.45,WNW
2014.0,12.0,15.0,15.0,7.5,67.25,2.0,12.0,250.0,61.0,1.125,1024.25,-19.85,0.0,6.175,WNW
2014.0,12.0,15.0,16.0,7.75,70.0,2.0,12.5,250.0,59.0,0.05,1027.25,-20.275,0.0,7.05,NW
2014.0,12.0,15.0,17.0,6.0,58.5,2.0,15.25,300.0,53.0,-1.1,1024.0,-20.55,0.0,4.5249999999999995,N
2014.0,12.0,15.0,18.0,5.5,66.25,2.0,17.5,250.0,48.75,-2.05,1028.25,-21.275,0.0,3.325,N
2014.0,12.0,15.0,19.0,4.75,56.5,2.5,18.25,325.0,47.5,-3.725,1026.0,-22.7,0.0,3.45,NNW
2014.0,12.0,15.0,20.0,6.5,41.75,3.25,19.75,325.0,47.25,-3.825,1029.5,-21.825000000000003,0.0,4.05,NW
2014.0,12.0,15.0,21.0,4.5,29.25,6.0,17.5,275.0,48.5,-4.675,1029.5,-22.1,0.0,3.675,NW
2014.0,12.0,15.0,22.0,6.5,25.25,8.75,18.5,325.0,47.0,-4.775,1026.0,-22.075,0.0,5.0,NW
2014.0,12.0,15.0,23.0,5.5,14.75,9.0,16.75,375.0,50.25,-4.75,1030.0,-21.8,0.0,4.3999999999999995,NNW
2014.0,12.0,16.0,0.0,6.25,14.0,8.0,15.0,325.0,50.5,-4.75,1028.5,-21.675,0.0,3.4,NW
2014.0,12.0,16.0,1.0,4.25,9.75,6.0,13.5,325.0,51.0,-4.725,1028.5,-21.45,0.0,3.3000000000000003,NW
2014.0,12.0,16.0,2.0,4.5,7.75,6.25,13.0,350.0,47.5,-4.75,1025.75,-20.775,0.0,3.525,NW
2014.0,12.0,16.0,3.0,6.25,13.75,11.25,11.5,325.0,48.25,-4.7,1025.5,-20.625,0.0,3.35,NNW
2014.0,12.0,16.0,4.0,5.5,11.0,9.75,13.75,300.0,48.5,-4.65,1025.5,-20.4,0.0,4.75,WNW
2014.0,12.0,16.0,5.0,6.5,7.5,4.0,11.0,350.0,51.25,-4.675,1024.75,-20.525,0.0,2.475,NW
2014.0,12.0,16.0,6.0,5.75,10.75,3.0,11.75,300.0,50.75,-4.65,1027.0,-21.0,0.0,3.8,NW
2014.0,12.0,16.0,7.0,5.5,14.5,6.25,15.5,325.0,48.25,-4.725,1026.5,-20.95,0.0,3.75,NW
2014.0,12.0,16.0,8.0,4.75,22.0,5.5,19.25,350.0,45.0,-4.725,1026.0,-20.475,0.0,4.875,WNW
2014.0,12.0,16.0,9.0,6.5,23.0,7.25,19.0,350.0,45.0,-3.775,1024.0,-20.4,0.0,5.625,NW
2014.0,12.0,16.0,10.0,5.25,58.0,5.25,14.25,350.0,49.5,-3.525,1025.5,-21.700000000000003,0.0,7.225,NW
2014.0,12.0,16.0,11.0,6.0,55.5,4.25,10.5,350.0,55.5,-1.95,1026.5,-20.875,0.0,4.75,WNW
2014.0,12.0,16.0,12.0,6.75,44.25,9.25,11.75,350.0,57.0,-1.075,1026.25,-20.675,0.0,4.6000000000000005,WNW
2014.0,12.0,16.0,13.0,7.0,70.75,9.75,11.25,350.0,58.75,-1.0,1025.75,-21.8,0.0,6.35,NW
2014.0,12.0,16.0,14.0,6.0,38.25,5.75,9.75,325.0,60.0,-1.05,1022.5,-21.7,0.0,5.95,NNW
2014.0,12.0,16.0,15.0,9.0,66.5,3.5,11.0,300.0,60.0,-0.95,1024.0,-22.2,0.0,5.1,NNW
2014.0,12.0,16.0,16.0,4.0,32.0,3.25,13.75,325.0,57.25,-0.875,1021.75,-22.15,0.0,4.1,NW
2014.0,12.0,16.0,17.0,5.0,32.75,2.0,18.0,325.0,52.75,-1.025,1022.5,-21.525,0.0,3.675,NW
